FilePageCache.pageFastCacheHits,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1775387130938000000,1775387190938000000,72
FilePageCacheLockFree.totalBytesWritten,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1775387130938000000,1775387190938000000,0
MappedFileStorage.totalBytesMapped,1775387130938000000,1775387190938000000,119799808
StreamlinedBlobStorage.recordsDeleted,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPagesHandedOver,1775387130938000000,1775387190938000000,0
StreamlinedBlobStorage.recordsRelocated,1775387130938000000,1775387190938000000,0
DirectByteBufferAllocator.reclaimed,1775387130938000000,1775387190938000000,0
MappedFileStorage.totalPagesMapped,1775387130938000000,1775387190938000000,12
DirectByteBufferAllocator.misses,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPagesReclaimed,1775387130938000000,1775387190938000000,0
FilePageCache.maxRegisteredFiles,1775387130938000000,1775387190938000000,1143
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775387130938000000,1775387190938000000,0
FilePageCache.maxCacheSizeInBytes,1775387130938000000,1775387190938000000,465592320
DirectByteBufferAllocator.disposed,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalPagesAllocated,1775387130938000000,1775387190938000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1775387130938000000,1775387190938000000,0
MappedFileStorage.storages,1775387130938000000,1775387190938000000,12
FileChannelInterruptsRetryer.totalRetriedAttempts,1775387130938000000,1775387190938000000,0
FilePageCache.disposedBuffers,1775387130938000000,1775387190938000000,0
FilePageCache.totalPageLoadsUs,1775387130938000000,1775387190938000000,0
workspaceModel.replace.project.model.ms,1775387130938000000,1775387190938000000,0
workspaceModel.update.unloaded.entities.ms,1775387130938000000,1775387190938000000,0
workspaceModel.init.bridges.ms,1775387130938000000,1775387190938000000,1
workspaceModel.check.recursive.update.ms,1775387130938000000,1775387190938000000,1
workspaceModel.to.snapshot.ms,1775387130938000000,1775387190938000000,0
workspaceModel.updates.ms,1775387130938000000,1775387190938000000,81
workspaceModel.pre.handlers.ms,1775387130938000000,1775387190938000000,1
